FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
625959|BIA|PAR|CANCA|Cappell|4931|F1AH|1|3|08/09/2004 13:04|08/09/2004 14:29|08/09/2004 18:50|0.1|5|NAD83|41.2722|-123.8028|1|0|1|G|09|Complete
626083|BIA|PAR|CANCA|Go|62|AAD3|1|2|08/12/2004 13:00|08/12/2004 13:00|08/12/2004 18:00|0.1|2|NAD83|41.30344|-123.55783|1|0|6|G|02|Complete
617451|BIA|PAR|CANCA|Beaver #3|127|BBT5|3|7|08/14/2004 00:01|08/14/2004 00:01|08/14/2004 11:30||||||||||02|Complete
617342|BIA|PAR|CANCA|ONC August Support|11|A9KY|3|7|08/15/2004 07:00|08/15/2004 07:00|08/23/2004 14:00||||||||||05|Complete
617619|BIA|PAR|CANCA|Support #2|18|A3W4|3|7|08/20/2004 16:00|08/20/2004 16:00|08/21/2004 11:00||||||||||02|Complete
617620|BIA|PAR|CANCA|Morton|142|BC55|3|7|08/20/2004 19:45|08/20/2004 19:45|08/20/2004 20:15||||||||||02|Complete
617622|BIA|PAR|CANCA|River Road #1|143|BC54|3|7|08/21/2004 01:30|08/21/2004 01:30|08/21/2004 02:30||||||||||02|Complete
617623|BIA|PAR|CANCA|Pine Creek #2|144|BC50|3|7|08/21/2004 05:00|08/21/2004 05:00|08/21/2004 09:30||||||||||02|Complete
626331|BIA|PAR|CANCA|Camp|64|AAD3|1|5|08/30/2004 13:47|08/30/2004 14:37|08/30/2004 18:37|0.1|4|NAD83|41.2922|-123.5694|1|0|0|A|07|Complete
625962|BIA|PAR|CANCA|Martin|4685|F1AJ|1|3|08/30/2004 13:55|08/30/2004 15:07|09/03/2004 19:00|1.5|4|NAD83|41.1994|-123.7258|1|1|7|G|09|Complete
617349|BIA|PAR|CANCA|Stand By|26|B64C|3|7|08/31/2004 12:00|08/31/2004 12:00|08/31/2004 14:00||||||||||02|Complete
625547|BIA|PAR|CANCA|Casino|4784|F08X|1|3|09/03/2004 13:36|09/03/2004 13:58|09/03/2004 17:35|0.1|3|NAD83|41.9517|-124.2017|1|0|0|A|02|Complete
626339|BIA|PAR|CANCA|Wilder|168|BEH9|1|5|09/05/2004 13:37|09/05/2004 14:49|09/10/2004 21:00|50.0|9|NAD83|41.2858|-123.5656|1|1|7|G|07|Complete
617385|BIA|PAR|CANCA|Wilder Fire|27|BEH9|3|7|09/06/2004 08:00|09/06/2004 08:00|09/13/2004 20:00||||||||||05|Complete
626081|BIA|PAR|CANCA|Perch|270|AAD3|1|2|09/07/2004 13:00|09/07/2004 13:00|09/07/2004 18:00|0.1|5|NAD83|41.30317|-123.53117|1|1|0|G|02|Complete
625541|BIA|PAR|CANCA|Ridge|3992|BE2B|1|3|09/08/2004 13:21|09/08/2004 14:11|09/08/2004 20:15|1.0|8|NAD83|41.6911|-122.6219|1|3|7|B|02|Complete
617399|BIA|PAR|CANCA|Perch|29|AAD3|3|7|09/09/2004 05:00|09/09/2004 05:00|09/10/2004 11:00||||||||||05|Complete
626086|BIA|PAR|CANCA|Perch 2|72|AAD3|1|2|09/09/2004 13:00|09/09/2004 13:00|09/09/2004 18:00|1.0|9|NAD83|41.30872|-123.52533|1|1|0|G|02|Complete
625968|BIA|PAR|CANCA|Cappell #2|4935|BE4N|1|3|09/09/2004 13:23|09/09/2004 14:59|09/09/2004 19:59|0.1|5|NAD83|41.2722|-123.8028|1|0|1|G|09|Complete
625970|BIA|PAR|CANCA|Cappell #3|4936|BE4N|1|3|09/09/2004 13:27|09/09/2004 15:05|09/09/2004 20:30|0.1|9|NAD83|41.2725|-123.8031|1|0|1|G|09|Complete
625971|BIA|PAR|CANCA|Cappell #4|4937|BE4N|1|3|09/09/2004 13:35|09/09/2004 15:20|09/09/2004 21:00|0.1|5|NAD83|41.2728|-123.8036|1|0|1|G|09|Complete
458066|BIA|PAR|CANCA|CAPPELIII|117|J52H|1|3|09/09/2004 19:00|09/09/2004 19:30|09/09/2004 22:30|0.2|9|NAD83|41.2812|-123.8203|2|1|5||02|Complete
458065|BIA|PAR|CANCA|CAPPELII|116|J52G|1|3|09/09/2004 19:00|09/09/2004 19:15|09/09/2004 22:00|0.2|9|NAD83|41.2812|-123.8206|2|1|5||02|Complete
458064|BIA|PAR|CANCA|CAPPEL|115|J52F|1|3|09/09/2004 19:00|09/09/2004 19:15|09/09/2004 19:45|0.1|9|NAD83|41.281307|-123.820499|2|1|5|B|02|Complete
617398|BIA|PAR|CANCA|Cappell|28|BE4N|3|7|09/09/2004 19:00|09/09/2004 19:00|09/09/2004 23:00||||||||||07|Complete
626336|BIA|PAR|CANCA|Wooley|73|BFA0|1|5|09/14/2004 13:06|09/14/2004 14:01|09/14/2004 21:10|0.5|7|NAD83|41.3731|-123.4283|1|1|6|G|07|Complete
617377|BIA|PAR|CANCA|East Burn RX Prep|31|4G01|3|7|09/28/2004 07:00|09/28/2004 07:00|09/30/2004 17:30||||||||||05|Complete
458048|BIA|PAR|CANCA|SEIAD|12|BE5Y|3|7|10/04/2004 07:00|10/04/2004 07:00|10/06/2004 19:30||||||||||05|Complete
626090|BIA|PAR|CANCA|Rustic|16|BHD4|1|2|10/11/2004 13:00|10/11/2004 13:00|10/11/2004 18:00|0.1|9|NAD83|41.7989|-123.3828|1|1|0|G|02|Complete
626093|BIA|PAR|CANCA|Headway|217|BHD8|1|2|10/13/2004 13:00|10/13/2004 13:00|10/13/2004 18:00|0.1|8|NAD83|41.7989|-123.3828|1|2|0|G|02|Complete
458041|BIA|PAR|CANCA|SEVERITY|5|BGG5|3|7|10/14/2004 07:00|10/14/2004 07:00|10/18/2004 19:00||||||||||05|Complete
617469|BIA|PAR|CANCA|S212 FALA/B Training|19|BFQ4|3|7|10/29/2004 08:00|11/01/2004 08:00|11/05/2004 17:00||||||||||02|Complete
625545|BIA|PAR|CANCA|Pheasant|4157|F08P|1|3|11/20/2004 13:37|11/20/2004 14:21|11/20/2004 19:35|5.0|9|NAD83|41.5378|-120.5539|1|4|7|B|02|Complete
625924|BIA|PAR|CANCA|M P 32|2254|F1AK|1|3|01/23/2005 13:00|01/23/2005 13:00|01/23/2005 18:00|0.1|5|NAD83|41.21281|-123.76489|2|1|4|G|02|Complete
625925|BIA|PAR|CANCA|Weitchpec|2844|F1AL|1|3|03/13/2005 13:00|03/13/2005 13:00|03/13/2005 18:00|3.0|5|NAD83|41.24269|-123.76319|3|1|6|G|02|Complete
617413|BIA|PAR|CANCA|BLM RX Burn Prep|3|HF52|3|7|04/25/2005 08:00|04/25/2005 08:00|05/28/2005 15:00||||||||||05|Complete
617415|BIA|PAR|CANCA|Underburn B|7|HF52|3|7|06/02/2005 07:00|06/02/2005 07:00|06/16/2005 16:30|110.0|||||2|1|6|G|05|Complete
617478|BIA|PAR|CANCA|CRA Severity|4|BQ14|3|7|06/21/2005 12:30|06/23/2005 12:00|07/22/2005 12:00||||||||||02|Complete
626320|BIA|PAR|CANCA|Oak Bottom|18|BV1A|1|2|06/23/2005 13:00|06/23/2005 13:00|06/23/2005 18:00|0.1|9|NAD83|41.37506|-123.4483|1|1|0|R|02|Complete
617484|BIA|PAR|CANCA|County 14|5|BW71|3|7|06/30/2005 09:30|06/30/2005 09:30|07/02/2005 23:59||||||||||02|Complete
617485|BIA|PAR|CANCA|Cocopah|6|BYH8|3|7|07/03/2005 11:00|07/03/2005 11:00|07/08/2005 16:00||||||||||02|Complete
617486|BIA|PAR|CANCA|Pikachu|15|B2X4|3|7|07/09/2005 19:00|07/09/2005 19:00|07/15/2005 18:00||||||||||02|Complete
617487|BIA|PAR|CANCA|Hollaback|8|B0UK|3|7|07/19/2005 07:00|07/19/2005 07:00|07/20/2005 12:00||||||||||02|Complete
625926|BIA|PAR|CANCA|Martin|4721|F1AM|1|3|07/19/2005 13:00|07/19/2005 13:00|07/21/2005 18:00|14.0|2|NAD83|41.19797|-123.76681|3|1|8|G|02|Complete
625928|BIA|PAR|CANCA|Newton|4794|F1AN|1|3|07/23/2005 13:00|07/23/2005 13:00|07/23/2005 18:00|0.1|6|NAD83|41.53208|-124.04217|1|0|0|L|02|Complete
625934|BIA|PAR|CANCA|Maple|4797|F1AP|1|3|07/23/2005 13:00|07/23/2005 13:00|07/23/2005 18:00|0.1|8|NAD83|41.51775|-124.00350|1|0|0|L|02|Complete
625935|BIA|PAR|CANCA|Mitchell|4827|B1ZN|1|3|07/25/2005 13:00|07/25/2005 13:00|07/25/2005 18:00|0.1|6|NAD83|41.21281|-123.76489|2|1|2|G|02|Complete
626310|BIA|PAR|CANCA|Wingate|33|B19H|1|2|07/27/2005 13:00|07/27/2005 13:00|07/27/2005 18:00|0.5|3|NAD83|41.72672|-123.43511|1|1|0|G|02|Complete
617410|BIA|PAR|CANCA|Wingate|23|B19H|3|7|07/28/2005 07:00|07/28/2005 07:00|07/29/2005 19:00||||||||||05|Complete
625915|BIA|PAR|CANCA|Lightning 17|3383|F08Q|1|3|07/29/2005 13:00|07/29/2005 13:00|07/29/2005 18:00|0.1|1|NAD83|41.69128|-122.62206|2|1|7|C|02|Complete
617562|BIA|PAR|CANCA|CRA Severity|9|BQ14|3|7|07/30/2005 04:00|07/30/2005 04:00|08/17/2005 15:30||||||||||02|Complete
625938|BIA|PAR|CANCA|McKinnon|5633|F1AQ|1|3|08/04/2005 13:00|08/04/2005 13:00|08/04/2005 18:00|1.0|6|NAD83|41.25697|-123.78350|2|1|8|G|02|Complete
617609|BIA|PAR|CANCA|Gamer|10|B32N|3|7|08/08/2005 07:00|08/08/2005 07:00|08/08/2005 22:30||||||||||02|Complete
617837|BIA|PAR|CANCA|KNF August Lightning|22|B2JR|3|7|08/09/2005 07:00|08/09/2005 07:00|08/22/2005 18:00||||||||||05|Complete
617836|BIA|PAR|CANCA|Cedar|21|B4CN|3|7|08/15/2005 15:00|08/15/2005 15:00|08/15/2005 17:00||||||||||05|Complete
617838|BIA|PAR|CANCA|Robison|24|BE07|3|7|08/16/2005 04:00|08/16/2005 04:00|08/16/2005 20:30||||||||||05|Complete
626312|BIA|PAR|CANCA|Bloomer|133|B4P9|1|2|08/21/2005 13:00|08/21/2005 13:00|08/21/2005 18:00|0.1|2|NAD83|41.30506|-123.37289|2|1|4|G|02|Complete
617839|BIA|PAR|CANCA|KNF ONC Aug Support|25|B2JR|3|7|08/26/2005 07:00|08/26/2005 07:00|09/02/2005 20:00||||||||||05|Complete
617612|BIA|PAR|CANCA|Transfer|11|B5EX|3|7|08/29/2005 07:00|08/29/2005 07:00|08/30/2005 18:00||||||||||02|Complete
625939|BIA|PAR|CANCA|Coon Creek|5530|F1AR|1|3|08/29/2005 13:00|08/29/2005 13:00|08/29/2005 18:00|1.0|6|NAD83|41.25725|-123.76425|3|1|6|G|02|Complete
617614|BIA|PAR|CANCA|Pine Creek #9|12|B56P|3|7|08/29/2005 17:00|08/29/2005 17:00|08/29/2005 19:30||||||||||02|Complete
626317|BIA|PAR|CANCA|Somes|40|B5RT|1|2|09/02/2005 13:00|09/02/2005 13:00|09/02/2005 18:00|0.4|9|NAD83|41.39117|-123.49142|3|1|7|G|02|Complete
626171|BIA|PAR|CANCA|Salmon|43|B6BP|1|2|09/10/2005 13:00|09/10/2005 13:00|09/10/2005 18:00|0.1|9|NAD83|41.37692|-123.48775|2|1|1|G|02|Complete
625918|BIA|PAR|CANCA|Napa|7117|F08R|1|3|09/15/2005 13:00|09/15/2005 13:00|09/15/2005 18:00|0.2|9|NAD83|40.9067|-121.62292|1|3|0|G|02|Incomplete
625942|BIA|PAR|CANCA|Miner|5893|F1AS|1|3|09/18/2005 13:00|09/18/2005 13:00|09/18/2005 18:00|0.2|9|NAD83|41.24269|-123.76319|3|2|6|G|02|Complete
626175|BIA|PAR|CANCA|Creek #2|63|B62T|1|2|09/22/2005 13:00|09/22/2005 13:00|09/22/2005 18:00|0.1|5|NAD83|41.79442|-123.3686|1|1|0|G|02|Complete
626307|BIA|PAR|CANCA|Debris|48|B67J|1|2|09/24/2005 13:00|09/24/2005 13:00|09/24/2005 18:00|0.1|5|NAD83|41.37678|-123.44906|1|1|0|G|02|Complete
625943|BIA|PAR|CANCA|McKinnon 2|6076|F1AT|1|3|09/27/2005 13:00|09/27/2005 13:00|09/27/2005 18:00|0.3|5|NAD83|41.35533|-123.87714|2|0|8|G|02|Complete
625920|BIA|PAR|CANCA|Fernbridge|6077|F08W|1|3|09/27/2005 13:00|09/27/2005 13:00|09/27/2005 18:00|1.0|6|NAD83|40.62814|-124.20711|1|0|0|L|02|Incomplete
626168|BIA|PAR|CANCA|Bridge|56|BE0L|1|2|10/10/2005 13:00|10/10/2005 13:00|10/10/2005 18:00|0.1|5|NAD83|41.2989|-123.54108|1|1|0|G|02|Complete
625921|BIA|PAR|CANCA|Shoreline|6290|F08Y|1|3|10/11/2005 13:00|10/11/2005 13:00|10/11/2005 18:00|0.1|6|NAD83|41.95169|-124.20175|1|0|0|L|02|Incomplete
626007|BIA|PAR|CANCA|REDCAP|58|B8C2|2|5|10/16/2005 13:10|10/16/2005 13:44|10/16/2005 18:55|0.3|5|NAD83|41.2961|-123.5403|1|1|0|A|09|Complete
625944|BIA|PAR|CANCA|Tully|6823|F1AU|1|3|11/17/2005 13:00|11/17/2005 13:00|11/17/2005 18:00|0.1|6|NAD83|41.21281|-123.76489|2|1|2|G|02|Complete
654581|BIA|PAR|CANCA|Casino|602|CLJ9|1|3|02/08/2006 14:00|02/08/2006 14:10|02/08/2006 16:30|0.3|5|NAD83|41.4778|-120.5239|1|3|0|C|02|Complete
625903|BIA|PAR|CANCA|XL|1354|CLK0|1|3|04/19/2006 13:00|04/19/2006 13:00|04/19/2006 18:00|3.0|5|NAD83|41.52344|-120.47636|1|4|0|R|02|Complete
625901|BIA|PAR|CANCA|NCA PDA 000285|285|F08S|1|3|04/29/2006 13:00|04/29/2006 13:00|04/29/2006 18:00|0.1|5|NAD83|40.8467|-121.52647|1|3|0|L|02|Incomplete
626188|BIA|PAR|CANCA|Access|33|CKP3|1|2|05/08/2006 13:00|05/08/2006 13:00|05/08/2006 18:00|0.5|8|NAD83|41.3153|-123.52775|1|0|0|G|02|Complete
625905|BIA|PAR|CANCA|Cappell|3818|F1AV|1|3|05/13/2006 13:00|05/13/2006 13:00|05/13/2006 18:00|0.3|5|NAD83|41.27231|-123.80283|2|0|2|G|02|Complete
617724|BIA|PAR|CANCA|CRA Severity|2|CD0E|3|7|06/12/2006 09:30|06/12/2006 09:30|07/01/2006 23:59||||||||||02|Complete
617666|BIA|PAR|CANCA|Lower Dike #2|3|CS3P|3|7|06/29/2006 05:30|06/29/2006 05:30|06/29/2006 19:00||||||||||02|Complete
626198|BIA|PAR|CANCA|Dance|118|CT0V|1|2|07/01/2006 13:00|07/01/2006 13:00|07/01/2006 18:00|0.1|9|NAD83|41.3892|-123.49719|2|1|6|G|02|Complete
617668|BIA|PAR|CANCA|Smokey|4|CUR7|3|7|07/02/2006 12:00|07/02/2006 12:00|07/02/2006 23:59||||||||||02|Complete
617665|BIA|PAR|CANCA|CRA Support|5|CXY0|3|7|07/03/2006 12:00|07/03/2006 12:00|07/14/2006 15:30||||||||||02|Complete
626185|BIA|PAR|CANCA|Camp|230|CY04|1|2|07/15/2006 13:00|07/15/2006 13:00|07/15/2006 18:00|2.0|5|NAD83|41.30164|-123.55858|3|0|4|G|02|Complete
617931|BIA|PAR|CANCA|Grease|605|CY34|3|7|07/17/2006 12:00|07/17/2006 12:00|07/20/2006 15:30||||||||||05|Complete
625907|BIA|PAR|CANCA|Weitchpec|4937|F1AW|1|3|07/18/2006 13:00|07/18/2006 13:00|07/18/2006 18:00|0.5|6|NAD83|41.19950|-123.72592|3|1|6|G|02|Complete
617883|BIA|PAR|CANCA|Happy Camp Lightning|604|B6UQ|3|7|07/24/2006 07:00|07/24/2006 07:00|07/24/2006 21:00||||||||||05|Complete
617884|BIA|PAR|CANCA|Happy Camp Complex|603|C1C8|3|7|07/25/2006 07:00|07/25/2006 07:00|08/06/2006 19:30||||||||||05|Complete
625904|BIA|PAR|CANCA|LGT #103|3148|F09Q|1|3|07/25/2006 13:00|07/25/2006 13:00|07/25/2006 18:00|15.0|1|NAD83|41.53783|-120.45708|2|5|7|B|02|Complete
617930|BIA|PAR|CANCA|Orleans Complex|607|C1UK|3|7|07/26/2006 12:30|07/26/2006 12:30|08/22/2006 20:00||||||||||05|Complete
617929|BIA|PAR|CANCA|Happy Camp Complex|606|C1C8|3|7|08/09/2006 06:00|08/09/2006 06:00|08/19/2006 20:00||||||||||05|Complete
625908|BIA|PAR|CANCA|Weitchpec 2|5523|F1AX|1|3|08/17/2006 13:00|08/17/2006 13:00|08/17/2006 18:00|0.1|6|NAD83|41.19906|-123.7456|2|1|7|G|02|Complete
617725|BIA|PAR|CANCA|SRF Severity|16|B7XT|3|7|08/22/2006 07:30|08/22/2006 07:30|10/20/2006 18:00||||||||||05|Complete
617670|BIA|PAR|CANCA|Orleans Complex|6|C1UK|3|7|08/22/2006 09:30|08/22/2006 09:30|08/30/2006 22:00||||||||||05|Complete
617927|BIA|PAR|CANCA|Happy Camp Complex|608|C1C8|3|7|08/23/2006 07:00|08/23/2006 07:00|08/28/2006 18:30||||||||||02|Complete
617671|BIA|PAR|CANCA|BAR Complex|8|C1FQ|3|7|08/31/2006 06:00|08/31/2006 11:00|10/13/2006 15:00||||||||||05|Complete
617932|BIA|PAR|CANCA|Happy Camp Complex|614|C1C8|3|7|09/04/2006 07:00|09/04/2006 07:00|09/15/2006 12:00||||||||||05|Complete
617928|BIA|PAR|CANCA|Orleans Complex T-2|610|C1UK|3|7|09/05/2006 07:30|09/05/2006 07:30|09/18/2006 20:00||||||||||05|Complete
617672|BIA|PAR|CANCA|Pigeon|9|C5SP|3|7|09/10/2006 06:00|09/10/2006 09:00|10/11/2006 21:00||||||||||05|Complete
581153|BIA|PAR|CANCA|CDF #11|5176|C6RQ|1|3|09/14/2006 12:39|09/14/2006 12:46|09/14/2006 13:59|0.3|1|NAD83|41.53782|-120.45708|1|3|3||02|Complete
580860|BIA|PAR|CANCA|The Y Fire|4020|C6RQ|1|3|09/14/2006 13:26|09/14/2006 13:57|09/14/2006 15:39|0.3|5|NAD83|41.5407|-120.4600|1|4|7||02|Complete
625909|BIA|PAR|CANCA|Weitchpec 3|6047|F1AY|1|3|09/20/2006 13:00|09/20/2006 13:00|09/20/2006 18:00|0.8|5|NAD83|41.19950|-123.72592|3|1|7|G|02|Complete
625911|BIA|PAR|CANCA|Weitchpec 4|6050|F1AY|1|3|09/20/2006 13:05|09/20/2006 13:05|09/20/2006 18:00|0.5|5|NAD83|41.19950|-123.72592|3|1|7|G|02|Complete
625912|BIA|PAR|CANCA|Tully|6055|F1AZ|1|3|09/20/2006 13:10|09/20/2006 13:10|09/20/2006 18:00|0.1|5|NAD83|41.21281|-123.76489|2|1|2|G|02|Complete
584918|BIA|PAR|CANCA|Sanders|518|C68H|1|2|09/26/2006 11:18|09/26/2006 11:21|09/26/2006 14:25|20.3|6|NAD83|41.8356|-120.1525|1|5|3|A|02|Complete
584992|BIA|PAR|CANCA|Bidwell|370|C7WM|1|2|10/10/2006 03:30|10/10/2006 04:00|10/10/2006 17:00|2.0|5|NAD83|41.8672|-120.1847|1|6|3|J|02|Complete
617675|BIA|PAR|CANCA|Dins|14|C6SZ|3|7|10/10/2006 07:30|10/10/2006 07:30|10/10/2006 22:30||||||||||05|Complete
617678|BIA|PAR|CANCA|Rock Creek|15|C70X|3|7|10/15/2006 05:00|10/15/2006 05:00|10/15/2006 19:00||||||||||02|Complete
556503|BIA|PAR|CANCA|YVFD #238|5001|ES48|1|3|10/19/2006 20:00|10/19/2006 20:20|10/20/2006 00:30|0.1|5|NAD83|41.351250|-123.873250|1|0|0|K|02|Complete
626179|BIA|PAR|CANCA|Market|72|C8DD|1|2|10/26/2006 13:00|10/26/2006 13:00|10/26/2006 18:00|0.5|5|NAD83|41.30219|-123.53831|1|1|0|G|02|Complete
617640|BIA|PAR|CANCA|Esperanza|22|C8CC|3|7|10/27/2006 13:00|10/27/2006 13:00|10/30/2006 22:30|40203.0||||||||B|07|Complete
617698|BIA|PAR|CANCA|Mill Creek #13|20|C8EC|3|7|10/28/2006 08:00|10/28/2006 08:00|10/28/2006 10:00||||||||||02|Complete
617680|BIA|PAR|CANCA|Hoopa Support|17|CMW7|3|7|10/28/2006 10:00|10/28/2006 10:00|11/02/2006 17:00||||||||||02|Complete
617699|BIA|PAR|CANCA|Bald Hill #11|21|C8EL|3|7|10/28/2006 16:00|10/28/2006 16:00|10/29/2006 10:30||||||||||02|Complete
617700|BIA|PAR|CANCA|BDF Engine Support|23|C8DC|3|7|10/30/2006 06:00|10/30/2006 06:00|11/10/2006 17:45||||||||||05|Complete
617693|BIA|PAR|CANCA|Supply #4|18|C8E9|3|7|10/30/2006 08:00|10/30/2006 08:00|10/30/2006 09:00||||||||||02|Complete
617696|BIA|PAR|CANCA|Soctish #2|19|C8FS|3|7|10/30/2006 09:00|10/30/2006 09:00|10/31/2006 17:00||||||||||02|Complete
625902|BIA|PAR|CANCA|Susanville 000131|131|F09F|1|3|12/11/2006 13:00|12/11/2006 13:00|12/11/2006 18:00|0.1|1|NAD83|40.43839|-120.65036|1|4|4|B|02|Incomplete
623486|BIA|PAR|CANCA|Trinity Way|996|F1A0|1|3|03/14/2007 13:13|03/14/2007 13:59|03/14/2007 17:13|0.1|5|NAD83|41.5050|-123.9939|1|0|0|A|09|Complete
623488|BIA|PAR|CANCA|Weitchpec School|998|F1A1|1|3|03/14/2007 13:13|03/14/2007 13:50|03/14/2007 18:13|0.1|5|NAD83|41.1961|-123.6858|1|1|5|G|09|Complete
623490|BIA|PAR|CANCA|Weitchpec Village Rd|1009|F1A2|1|3|03/15/2007 13:13|03/15/2007 13:49|03/15/2007 18:13|0.1|5|NAD83|41.1875|-123.7078|1|0|6|G|09|Complete
623492|BIA|PAR|CANCA|Requa|1162|DA9X|1|3|03/27/2007 13:13|03/27/2007 13:59|03/27/2007 18:13|0.2|2|NAD83|41.5467|-124.0653|1|0|6|A|09|Complete
626329|BIA|PAR|CANCA|Orleans|26|DGG6|1|2|05/27/2007 13:00|05/27/2007 13:00|05/27/2007 18:00|1.0|9|NAD83|41.28919|-123.57086|1|0|4|G|02|Complete
623459|BIA|PAR|CANCA|Quartz Valley 2|2239|F08U|1|3|05/29/2007 13:13|05/29/2007 13:45|05/29/2007 21:13|1.0|9|NAD83|41.6011|-122.9750|1|3|0|A|09|Complete
623496|BIA|PAR|CANCA|Klamath|2379|F1A3|1|3|06/13/2007 13:13|06/13/2007 13:35|06/13/2007 19:13|0.3|9|NAD83|41.5219|-123.9969|1|0|6|G|09|Complete
626335|BIA|PAR|CANCA|Rodge|28|DJC8|1|2|06/16/2007 13:00|06/16/2007 13:00|06/16/2007 18:00|9.0|9|NAD83|41.45292|-123.49644|2|1|6|G|02|Complete
626341|BIA|PAR|CANCA|Bridge|38|DJC8|1|2|06/16/2007 13:05|06/16/2007 13:05|06/16/2007 18:00|9.0|9|NAD83|41.4503|-123.4936|2|1|7|G|02|Complete
623498|BIA|PAR|CANCA|McKinnon|2508|DJ1J|1|3|06/20/2007 13:13|06/20/2007 13:59|06/20/2007 20:13|1.7|9|NAD83|41.2794|-123.8378|1|0|5|G|09|Complete
623501|BIA|PAR|CANCA|Klamath 2|2562|F1A4|1|3|06/22/2007 13:13|06/22/2007 13:40|06/22/2007 18:13|1.0|3|NAD83|41.5267|-124.0369|1|0|7|A|09|Complete
623469|BIA|PAR|CANCA|South Indian Road|2654|F08Z|1|3|06/26/2007 13:13|06/26/2007 13:33|06/26/2007 16:13|0.1|4|NAD83|41.9478|-124.2061|1|0|7|A|09|Incomplete
626326|BIA|PAR|CANCA|Marble|112|DL4T|1|2|07/02/2007 13:00|07/02/2007 13:00|07/02/2007 18:00|1.0|9|NAD83|41.4725|-123.5086|2|1|6|G|02|Complete
626209|BIA|PAR|CANCA|China|118|DL6J|1|2|07/03/2007 13:00|07/03/2007 13:00|07/03/2007 18:00|0.5|9|NAD83|41.79803|-123.3625|3|1|7|G|02|Complete
617726|BIA|PAR|CANCA|Wild Fire|5|DKP7|3|7|07/03/2007 15:05|07/03/2007 15:05|07/21/2007 15:30||||||||||02|Complete
617804|BIA|PAR|CANCA|AZ PPA Severity 2007|72|DK9M|3|7|07/05/2007 14:10|07/05/2007 14:10|07/27/2007 16:00||||||||||02|Complete
617727|BIA|PAR|CANCA|Rock 2|6|DM8E|3|7|07/06/2007 00:59|07/06/2007 00:59|07/07/2007 23:30||||||||||02|Complete
623480|BIA|PAR|CANCA|Cedar|3039|F09N|1|3|07/06/2007 13:13|07/06/2007 13:59|07/06/2007 18:13|1.0|9|NAD83|41.5519|-120.4567|1|5|3|A|09|Complete
613492|BIA|PAR|CANCA|Cedar|47|E76R|1|3|07/07/2007 13:00|07/07/2007 13:30|07/07/2007 18:00|1.0|1|NAD83|41.54856|-120.452464|1|4|9|C|02|Complete
617728|BIA|PAR|CANCA|Cow Mountain|7|DM3Y|3|7|07/08/2007 07:00|07/08/2007 07:00|07/09/2007 23:59||||||||||02|Complete
617750|BIA|PAR|CANCA|Eagle|9|DH8K|3|7|07/10/2007 00:01|07/10/2007 00:01|07/10/2007 23:59||||||||||02|Complete
617960|BIA|PAR|CANCA|Antelope Complex|706|DM60|3|7|07/10/2007 06:00|07/10/2007 06:00|07/13/2007 18:00||||||||||05|Complete
623453|BIA|PAR|CANCA|Elysian|3182|F08T|1|3|07/10/2007 13:13|07/10/2007 13:33|07/10/2007 18:13|0.1|1|NAD83|40.3139|-120.5589|1|4|3|G|09|Incomplete
617729|BIA|PAR|CANCA|Corner Fire 1|8|DP47|3|7|07/11/2007 07:00|07/11/2007 07:00|07/17/2007 21:30||||||||||02|Complete
626344|BIA|PAR|CANCA|Wingate|56|DP21|1|2|07/11/2007 13:00|07/11/2007 13:00|07/15/2007 18:00|916.0|1|NAD83|41.71756|-123.42272|2|2|9|G|02|Complete
626204|BIA|PAR|CANCA|Highway|18||1|2|07/11/2007 13:00|07/11/2007 13:00|07/11/2007 18:00|1.0|9|NAD83|41.3086|-123.5289|1|1|0|G|02|Incomplete
617803|BIA|PAR|CANCA|Alambre|10|DN0M|3|7|07/13/2007 05:00|07/13/2007 05:00|07/19/2007 21:00||||||||||02|Complete
617994|BIA|PAR|CANCA|Elk Complex|709|DP21|3|7|07/13/2007 06:00|07/13/2007 06:00|07/31/2007 18:00||||||||||05|Complete
617961|BIA|PAR|CANCA|Scott River Lightn.|705|C65U|3|7|07/13/2007 07:40|07/13/2007 07:40|07/16/2007 13:00||||||||||05|Complete
617958|BIA|PAR|CANCA|China Back Complex|707|DQM0|3|7|07/16/2007 13:00|07/16/2007 13:00|07/19/2007 14:00||||||||||05|Complete
618015|BIA|PAR|CANCA|Elk Complex|708|DP21|3|7|07/19/2007 14:00|07/19/2007 14:00|07/30/2007 14:00||||||||||05|Complete
626207|BIA|PAR|CANCA|Somes|36|DU3Q|1|2|08/02/2007 13:00|08/02/2007 13:00|08/02/2007 18:00|1.0|2|NAD83|41.40831|-123.50192|1|1|6|G|02|Complete
617995|BIA|PAR|CANCA|ELK Complex|710|DP21|3|7|08/02/2007 13:00|08/02/2007 13:00|08/09/2007 18:00||||||||||05|Complete
617779|BIA|PAR|CANCA|ELK Complex|11|DP21|3|7|08/03/2007 09:09|08/03/2007 09:09|08/14/2007 14:00||||||||||05|Complete
